cpu_speed,volts,cpu_pct,load_avg,temp
2.400017408,0.8915,86.8,2.09,54.3
2.400027136,0.8915,88.1,2.09,53.2
2.400023808,0.8915,90.9,2.09,53.2
2.400027136,0.8915,86.8,2.09,55.4
2.400027136,0.8915,89.0,2.09,53.2
2.400017408,0.8915,91.2,2.24,54.9
2.400027136,0.8915,87.2,2.24,54.3
2.400027136,0.8915,87.2,2.24,54.3
2.40003712,0.8915,85.7,2.24,55.4
2.40002048,0.8915,82.2,2.24,54.3
2.400027136,0.8915,85.7,2.24,54.9
2.400023808,0.8915,78.9,2.24,54.9
2.400030464,0.8915,81.3,2.24,56.5
2.400027136,0.8915,85.8,2.24,53.8
2.400023808,0.8915,90.3,2.24,55.4
2.400027136,0.8915,84.7,2.24,53.8
2.40003712,0.8915,86.4,2.24,53.8
2.400023808,0.8915,87.7,2.24,54.9
2.400023808,0.8915,86.4,2.24,53.8
2.400023808,0.8915,88.7,2.24,54.9
2.400023808,0.8915,87.6,2.24,55.4
2.400030464,0.8915,89.6,2.24,53.8
2.40002048,0.8915,89.3,2.24,54.9
2.400023808,0.8915,87.4,2.78,53.8
2.40002048,0.8915,88.0,2.78,54.3
2.400033792,0.8915,91.6,2.78,55.4
2.400017408,0.8915,87.0,2.78,56.0
2.400017408,0.8915,85.1,2.78,55.4
2.40002048,0.8915,86.0,2.78,53.2
2.40002048,0.8915,85.7,2.78,55.4
2.400027136,0.8915,80.9,2.78,54.9
2.400027136,0.8915,89.2,2.78,55.4
2.40003712,0.8915,87.4,2.78,53.8
2.400017408,0.8915,89.7,2.78,55.4
2.400030464,0.8915,89.3,2.78,55.4
2.400027136,0.8915,90.4,2.78,54.3
2.40002048,0.8915,86.8,2.78,55.4
2.400030464,0.8915,63.4,2.78,54.9
2.400023808,0.8915,52.3,2.78,54.9
2.400033792,0.8915,47.7,2.78,54.3
2.400027136,0.8915,42.6,2.78,53.2
2.400023808,0.8915,40.4,2.88,55.4
2.400033792,0.8915,41.0,2.88,52.7
2.400027136,0.8915,39.3,2.88,53.2
2.400017408,0.8915,49.5,2.88,53.8
2.40003712,0.8915,43.8,2.88,52.1
2.400023808,0.8915,9.5,2.88,51.6
2.400033792,0.8915,5.6,2.88,52.1
2.400023808,0.8915,1.9,2.88,52.1
2.400033792,0.8915,1.9,2.88,50.5
2.400023808,0.8915,3.8,2.88,51.6
2.400033792,0.8915,0.9,2.88,51.0
2.40003712,0.8915,10.5,2.88,51.0
2.400033792,0.8915,0.9,2.88,51.0
2.400027136,0.8915,0.0,2.88,50.5
2.400017408,0.8915,0.0,2.88,49.4
2.400023808,0.8915,0.0,2.88,50.5
2.400033792,0.8915,1.9,2.88,49.4
2.400033792,0.8915,0.9,2.88,49.9
1.700017792,0.7953,0.9,2.65,48.3
1.500019456,0.75,0.0,2.65,49.4
1.500019456,0.75,1.9,2.65,49.9
1.600013696,0.7815,2.8,2.65,49.9
2.400023808,0.8915,15.7,2.65,49.4
2.400030464,0.8915,3.7,2.65,49.9
2.400030464,0.8915,0.0,2.65,49.9
2.400030464,0.8915,0.9,2.65,48.3
2.400023808,0.8915,0.0,2.65,49.4
2.400033792,0.8915,1.0,2.65,48.3
2.400023808,0.8915,0.0,2.65,49.4
2.400033792,0.8915,0.0,2.65,49.4
2.400027136,0.8915,2.8,2.65,50.5
2.400017408,0.8915,12.1,2.65,49.4
2.400033792,0.8915,0.0,2.65,48.8
2.400017408,0.8915,0.0,2.65,48.3
2.400033792,0.8915,0.0,2.65,49.9
2.400033792,0.8915,3.7,2.65,49.4
2.400017408,0.8915,0.0,2.65,48.3
2.40002048,0.8915,2.8,2.44,48.3
2.400027136,0.8915,0.9,2.44,49.4
2.400030464,0.8915,0.0,2.44,48.8
2.40003712,0.8915,0.9,2.44,49.4
1.500016128,0.8915,5.6,2.44,49.9
1.600020224,0.7815,11.1,2.44,49.4
1.500022656,0.75,1.8,2.44,48.3
1.500016128,0.75,0.0,2.44,47.2
1.500019456,0.75,0.0,2.44,49.4
1.600010368,0.7815,1.9,2.44,48.3
1.5000128,0.75,0.0,2.44,48.3
1.500016128,0.75,0.0,2.44,48.3
1.700017792,0.8915,8.5,2.44,48.8
1.700017792,0.8915,8.5,2.44,50.5
1.600013696,0.8915,4.7,2.44,48.8
1.600017024,0.8915,9.3,2.44,50.5
1.600013696,0.8915,8.3,2.44,49.4
1.700024448,0.8915,8.3,2.44,47.7
1.600013696,0.8915,5.6,2.44,48.8
2.400023808,0.8915,31.8,2.32,49.9
2.400023808,0.8915,54.7,2.32,51.0
2.400023808,0.8915,76.6,2.32,50.5
2.400033792,0.8915,61.3,2.32,51.0
2.40002048,0.8915,15.7,2.32,50.5
2.400023808,0.8915,17.1,2.32,49.4
2.40002048,0.8915,6.6,2.32,49.4
2.400033792,0.8915,3.8,2.32,49.4
2.40002048,0.8915,2.8,2.32,49.9
2.400023808,0.8915,5.7,2.32,49.9
2.400023808,0.8915,0.0,2.32,49.4
2.400027136,0.8915,0.0,2.32,49.4
2.40002048,0.8915,4.7,2.32,48.8
2.40002048,0.8915,9.3,2.32,49.4
2.400023808,0.8915,18.9,2.32,49.4
2.40003712,0.8915,11.5,2.32,48.3
2.400033792,0.8915,10.4,2.32,51.0
2.400033792,0.8915,10.4,2.32,50.5
1.70002112,0.8915,11.3,2.37,49.9
1.700017792,0.8915,20.4,2.37,49.4
2.400027136,0.8915,61.8,2.37,51.6
2.400017408,0.8915,64.8,2.37,52.1
2.400027136,0.8915,60.4,2.37,53.2
2.40002048,0.8915,66.7,2.37,52.1
2.400023808,0.8915,66.4,2.37,50.5
2.400023808,0.8915,63.7,2.37,53.2
2.40003712,0.8915,67.9,2.37,50.5
2.400033792,0.8915,25.0,2.37,49.9
2.400027136,0.8915,11.1,2.37,49.4
2.400027136,0.8915,36.1,2.37,50.5
2.400027136,0.8915,65.4,2.37,52.1
2.400033792,0.8915,72.7,2.37,51.0
2.400033792,0.8915,76.1,2.37,51.0
2.400023808,0.8915,67.6,2.37,52.7
2.400023808,0.8915,65.5,2.37,52.1
2.400017408,0.8915,67.0,2.37,52.1
2.400023808,0.8915,52.4,2.37,51.0
2.400033792,0.8915,58.7,2.58,52.7
2.400027136,0.8915,53.8,2.58,52.1
2.40002048,0.8915,46.8,2.58,52.1
2.400023808,0.8915,67.9,2.58,51.0
2.400033792,0.8915,90.5,2.58,52.7
2.400027136,0.8915,88.2,2.58,51.6
2.400027136,0.8915,74.5,2.58,52.7
2.400017408,0.8915,49.1,2.58,52.7
2.40003712,0.8915,69.2,2.58,53.2
2.400017408,0.8915,72.0,2.58,53.2
2.40002048,0.8915,99.1,2.58,53.8
2.40002048,0.8915,91.0,2.58,54.3
2.40002048,0.8915,93.6,2.58,53.8
2.40002048,0.8915,98.1,2.58,53.8
2.400023808,0.8915,95.4,2.58,54.3
2.40002048,0.8915,95.5,2.58,53.8
2.400030464,0.8915,89.9,2.58,53.8
2.40002048,0.8915,91.0,2.58,55.4
2.400033792,0.8915,87.0,2.78,53.2
2.40003712,0.8915,89.1,2.78,53.2
2.400033792,0.8915,91.7,2.78,53.2
2.400027136,0.8915,88.6,2.78,53.8
2.400033792,0.8915,97.3,2.78,54.3
2.40002048,0.8915,88.2,2.78,54.9
2.40002048,0.8915,93.7,2.78,53.8
2.400030464,0.8915,95.5,2.78,53.8
2.400033792,0.8915,90.0,2.78,54.9
2.40002048,0.8915,95.5,2.78,53.2
2.40003712,0.8915,90.0,2.78,53.8
2.400023808,0.8915,94.7,2.78,53.8
2.400030464,0.8915,95.6,2.78,54.9
2.40002048,0.8915,94.6,2.78,53.2
2.400033792,0.8915,91.7,2.78,53.8
2.400033792,0.8915,92.5,2.78,54.9
2.400033792,0.8915,93.6,2.78,54.3
2.40003712,0.8915,72.1,2.78,55.4
2.400023808,0.8915,88.2,3.68,54.3
2.400033792,0.8915,78.2,3.68,54.3
2.400027136,0.8915,92.8,3.68,53.8
2.40002048,0.8915,81.9,3.68,54.9
2.400027136,0.8915,87.0,3.68,54.3
2.40002048,0.8915,82.0,3.68,54.3
2.400027136,0.8915,73.1,3.68,53.2
2.40002048,0.8915,94.6,3.68,54.9
2.400027136,0.8915,68.6,3.68,55.4
2.40003712,0.8915,80.6,3.68,54.3
2.400023808,0.8915,49.1,3.68,53.8
2.40002048,0.8915,31.1,3.68,52.7
2.400023808,0.8915,26.9,3.68,52.7
2.400023808,0.8915,34.9,3.68,53.2
2.400027136,0.8915,29.7,3.68,53.2
2.400033792,0.8915,20.2,3.68,51.6
2.400027136,0.8915,26.7,3.68,53.2
2.40003712,0.8915,29.6,3.68,53.2
2.400033792,0.8915,26.6,3.54,51.6
2.400033792,0.8915,29.8,3.54,51.0
2.400023808,0.8915,29.6,3.54,52.1
2.400023808,0.8915,31.4,3.54,51.0
2.400033792,0.8915,33.0,3.54,51.6
2.40002048,0.8915,28.7,3.54,52.1
2.400017408,0.8915,69.0,3.54,52.1
2.40003712,0.8915,98.2,3.54,52.7
2.400023808,0.8915,93.4,3.54,52.7
2.40002048,0.8915,79.0,3.54,53.8
2.400033792,0.8915,60.6,3.54,53.8
2.400023808,0.8915,50.5,3.54,53.2
2.400017408,0.8915,52.8,3.54,53.2
2.400033792,0.8915,81.6,3.54,54.3
2.40002048,0.8915,63.3,3.54,53.8
2.40003712,0.8915,20.8,3.54,51.0
2.40002048,0.8915,21.5,3.54,53.2
2.40002048,0.8915,24.8,3.54,52.1
2.400030464,0.8915,10.6,3.54,50.5
2.40002048,0.8915,61.7,3.34,51.6
2.40002048,0.8915,59.3,3.34,53.8
2.400033792,0.8915,71.2,3.34,52.7
2.40002048,0.8915,74.5,3.34,53.8
2.400023808,0.8915,87.5,3.34,53.8
2.400023808,0.8915,64.3,3.34,55.4
2.400027136,0.8915,60.2,3.34,53.8
2.400033792,0.8915,74.5,3.34,54.3
2.400033792,0.8915,75.2,3.34,53.8
2.40002048,0.8915,73.8,3.34,54.3
2.40002048,0.8915,72.5,3.34,54.9
2.40002048,0.8915,82.4,3.34,54.3
2.400027136,0.8915,79.2,3.34,53.8
2.40002048,0.8915,92.7,3.34,54.9
2.400033792,0.8915,93.7,3.34,53.2
2.400027136,0.8915,94.5,3.34,54.9
2.400017408,0.8915,76.2,3.34,52.1
2.400030464,0.8915,74.3,3.34,54.3
2.40002048,0.8915,79.0,3.07,54.3
2.40002048,0.8915,81.5,3.07,54.3
2.400023808,0.8915,96.4,3.07,53.8
2.400027136,0.8915,89.8,3.07,54.9
2.400027136,0.8915,91.8,3.07,54.3
2.400030464,0.8915,85.2,3.07,54.9
2.400033792,0.8915,92.7,3.07,53.8
2.400023808,0.8915,95.5,3.07,55.4
2.400027136,0.8915,89.7,3.07,55.4
2.40002048,0.8915,89.3,3.07,55.4
2.400023808,0.8915,87.1,3.07,55.4
2.400023808,0.8915,81.8,3.07,56.0
2.400033792,0.8915,87.5,3.07,56.5
2.400033792,0.8915,91.6,3.07,53.8
2.400023808,0.8915,92.7,3.07,55.4
2.400017408,0.8915,87.8,3.07,54.3
2.40002048,0.8915,83.2,3.07,56.0
2.400023808,0.8915,87.9,3.23,54.3
2.400023808,0.8915,89.9,3.23,54.9
2.40002048,0.8915,94.5,3.23,54.9
2.400023808,0.8915,83.6,3.23,54.9
2.40002048,0.8915,90.8,3.23,54.3
2.400033792,0.8915,84.8,3.23,56.0
2.400030464,0.8915,91.5,3.23,54.9
2.400030464,0.8915,86.0,3.23,54.3
2.400030464,0.8915,97.3,3.23,55.4
2.400033792,0.8915,88.9,3.23,54.9
2.400033792,0.8915,71.2,3.23,55.4
2.40003712,0.8915,76.7,3.23,55.4
2.40002048,0.8915,48.2,3.23,55.4
2.400017408,0.8915,22.2,3.23,53.8
2.400017408,0.8915,16.1,3.23,53.8
2.400030464,0.8915,20.4,3.23,51.6
2.40003712,0.8915,48.6,3.23,54.9
2.400033792,0.8915,84.3,3.23,54.3
2.400027136,0.8915,41.3,3.23,52.1
2.400023808,0.8915,35.5,2.97,53.8
2.400017408,0.8915,80.2,2.97,54.9
2.400017408,0.8915,92.7,2.97,54.9
2.40002048,0.8915,20.0,2.97,53.8
2.400033792,0.8915,20.4,2.97,53.2
2.40002048,0.8915,16.8,2.97,52.7
2.400023808,0.8915,16.7,2.97,52.1
2.400023808,0.8915,19.8,2.97,53.8
2.40002048,0.8915,75.5,2.97,52.7
2.40002048,0.8915,100.0,2.97,54.3
2.400023808,0.8915,98.2,2.97,54.9
2.40002048,0.8915,72.2,2.97,54.3
2.400033792,0.8915,59.4,2.97,53.8
2.400023808,0.8915,61.8,2.97,53.8
2.400033792,0.8915,55.7,2.97,54.3
2.400023808,0.8915,72.6,2.97,52.7
2.40002048,0.8915,70.6,2.97,54.9
2.400033792,0.8915,45.3,2.97,52.7
2.400033792,0.8915,19.6,2.89,52.7
2.400023808,0.8915,12.1,2.89,51.6
2.400030464,0.8915,12.0,2.89,52.1
2.40002048,0.8915,47.1,2.89,53.8
2.400027136,0.8915,42.5,2.89,53.2
2.40002048,0.8915,2.8,2.89,52.1
2.400017408,0.8915,13.3,2.89,52.7
2.400023808,0.8915,50.0,2.89,53.2
2.40002048,0.8915,19.4,2.89,51.0
2.400027136,0.8915,12.0,2.89,52.1
2.400027136,0.8915,24.8,2.89,52.7
2.40002048,0.8915,18.2,2.89,52.1
2.40003712,0.8915,45.8,2.89,53.2
2.40003712,0.8915,66.7,2.89,52.7
2.400023808,0.8915,52.3,2.89,52.7
2.400017408,0.8915,56.5,2.89,53.8
2.400027136,0.8915,49.1,2.89,53.8
2.400030464,0.8915,49.1,2.89,54.3
2.400023808,0.8915,49.1,3.06,53.2
2.40003712,0.8915,76.4,3.06,54.3
2.400017408,0.8915,59.8,3.06,53.2
2.400033792,0.8915,55.1,3.06,53.8
2.40002048,0.8915,50.0,3.06,53.8
2.400033792,0.8915,46.2,3.06,53.2
2.400023808,0.8915,70.6,3.06,53.2
2.400033792,0.8915,61.3,3.06,53.8
2.40003712,0.8915,78.5,3.06,54.3
2.400027136,0.8915,87.4,3.06,54.3
2.400027136,0.8915,43.0,3.06,51.6
2.400033792,0.8915,60.4,3.06,54.3
2.400027136,0.8915,81.7,3.06,54.3
2.400023808,0.8915,72.6,3.06,56.0
2.40002048,0.8915,67.0,3.06,55.4
2.400017408,0.8915,57.8,3.06,55.4
2.400033792,0.8915,81.7,3.06,54.9
2.400023808,0.8915,58.3,3.06,54.3
2.40002048,0.8915,7.5,2.81,52.7
2.400023808,0.8915,6.7,2.81,52.1
2.400027136,0.8915,12.5,2.81,52.7
2.400027136,0.8915,24.8,2.81,53.2
2.400023808,0.8915,25.5,2.81,52.1
2.400017408,0.8915,21.9,2.81,52.1
2.40002048,0.8915,71.2,2.81,53.8
2.400033792,0.8915,20.7,2.81,52.1
2.40002048,0.8915,5.7,2.81,51.6
2.400017408,0.8915,15.9,2.81,52.7
2.400027136,0.8915,81.7,2.81,53.8
2.400030464,0.8915,77.3,2.81,54.3
2.400027136,0.8915,89.1,2.81,54.3
2.400027136,0.8915,87.4,2.81,54.3
2.40002048,0.8915,34.9,2.81,52.7
2.400027136,0.8915,21.0,2.81,52.7
2.400033792,0.8915,28.0,2.81,52.1
2.400033792,0.8915,49.1,2.81,53.2
2.40002048,0.8915,7.5,2.81,51.0
2.40002048,0.8915,0.9,2.59,51.6
1.900026112,0.8228,1.9,2.59,49.9
1.500019456,0.75,0.0,2.59,50.5
1.800025216,0.8915,23.4,2.59,52.7
2.400027136,0.8915,38.0,2.59,51.0
2.400023808,0.8915,12.3,2.59,51.6
2.400033792,0.8915,4.7,2.59,50.5
2.40002048,0.8915,11.5,2.59,51.0
2.400033792,0.8915,19.2,2.59,52.1
2.40002048,0.8915,27.6,2.59,52.1
2.400033792,0.8915,17.9,2.59,52.1
2.400027136,0.8915,7.5,2.59,51.0
2.400033792,0.8915,1.9,2.59,50.5
2.400023808,0.8915,0.9,2.59,49.4
2.40002048,0.8915,5.7,2.59,49.9
2.400030464,0.8915,0.0,2.59,49.4
2.400017408,0.8915,6.6,2.59,51.0
2.400017408,0.8915,2.9,2.59,51.0
2.40002048,0.8915,0.0,2.46,50.5
2.400033792,0.8915,20.3,2.46,50.5
2.400023808,0.8915,32.7,2.46,50.5
2.400017408,0.8915,34.9,2.46,51.6
1.70002112,0.8915,14.4,2.46,51.6
1.600013696,0.8915,8.4,2.46,49.4
1.800018688,0.8915,17.6,2.46,50.5
1.700027648,0.8915,21.0,2.46,49.9
1.800025216,0.8915,18.1,2.46,51.0
1.700011264,0.8915,9.3,2.46,50.5
1.600013696,0.8915,5.6,2.46,49.9
1.700014464,0.8915,7.5,2.46,49.4
1.90002944,0.8915,24.3,2.46,51.6
1.800018688,0.8915,18.9,2.46,50.5
1.600020224,0.8915,12.8,2.46,50.5
1.5000128,0.75,0.0,2.46,49.9
1.600017024,0.8915,2.8,2.46,48.8
1.600017024,0.8915,11.0,2.46,49.4
2.400023808,0.8915,21.0,2.46,50.5
2.400033792,0.8915,2.8,2.42,49.4
2.40002048,0.8915,6.6,2.42,50.5
2.400030464,0.8915,11.4,2.42,48.3
2.40003712,0.8915,1.9,2.42,49.9
2.40002048,0.8915,2.8,2.42,49.9
2.400027136,0.8915,2.8,2.42,49.9
2.400033792,0.8915,0.9,2.42,49.9
2.400033792,0.8915,0.0,2.42,49.4
2.40002048,0.8915,1.9,2.42,49.4
2.400033792,0.8915,0.0,2.42,49.4
2.400033792,0.8915,0.0,2.42,50.5
2.400033792,0.8915,6.5,2.42,50.5
